Case;Atividade;Inicio;Fim;Tempo(s);;
2876;Maquina trabalhando;19/04/2012 15:18:16;19/04/2012 15:19:00;44;;
2876;Retirada do Produto;19/04/2012 15:19:00;19/04/2012 15:19:00;0;;
2876;Alimentacao de Maquina;19/04/2012 15:19:00;19/04/2012 15:19:10;10;;
2876;Parada de curta duracao;19/04/2012 15:19:10;19/04/2012 15:19:16;6;;
2877;Maquina trabalhando;19/04/2012 15:19:16;19/04/2012 15:19:59;43;;
2877;Alimentacao de Maquina;19/04/2012 15:19:59;19/04/2012 15:20:09;10;;
2877;Retirada do Produto;19/04/2012 15:20:00;19/04/2012 15:20:00;0;;
2877;Parada de curta duracao;19/04/2012 15:20:09;19/04/2012 15:20:25;16;;
2878;Maquina trabalhando;19/04/2012 15:20:25;19/04/2012 15:21:09;44;;
2878;Retirada do Produto;19/04/2012 15:21:09;19/04/2012 15:21:09;0;;
2878;Alimentacao de Maquina;19/04/2012 15:21:09;19/04/2012 15:21:19;10;;
2878;Parada de curta duracao;19/04/2012 15:21:19;19/04/2012 15:21:25;6;;
2879;Maquina trabalhando;19/04/2012 15:21:25;19/04/2012 15:21:42;17;;
2879;Retirada do Produto;19/04/2012 15:21:42;19/04/2012 15:21:42;0;;
2879;Alimentacao de Maquina;19/04/2012 15:21:42;19/04/2012 15:21:43;1;;
2880;Maquina trabalhando;19/04/2012 15:21:43;19/04/2012 15:22:14;31;;
2880;Retirada do Produto;19/04/2012 15:22:14;19/04/2012 15:22:14;0;;
2880;Alimentacao de Maquina;19/04/2012 15:22:14;19/04/2012 15:22:24;10;;
2880;Parada de curta duracao;19/04/2012 15:22:24;19/04/2012 15:22:29;5;;
2881;Maquina trabalhando;19/04/2012 15:22:29;19/04/2012 15:23:13;44;;
2881;Retirada do Produto;19/04/2012 15:23:13;19/04/2012 15:23:13;0;;
2881;Alimentacao de Maquina;19/04/2012 15:23:13;19/04/2012 15:23:23;10;;
2881;Parada de curta duracao;19/04/2012 15:23:23;19/04/2012 15:23:41;18;;
2882;Maquina trabalhando;19/04/2012 15:23:41;19/04/2012 15:24:25;44;;
2882;Retirada do Produto;19/04/2012 15:24:25;19/04/2012 15:24:25;0;;
2882;Alimentacao de Maquina;19/04/2012 15:24:25;19/04/2012 15:24:35;10;;
2882;Parada de curta duracao;19/04/2012 15:24:35;19/04/2012 15:24:40;5;;
2883;Maquina trabalhando;19/04/2012 15:24:40;19/04/2012 15:25:24;44;;
2883;Retirada do Produto;19/04/2012 15:25:24;19/04/2012 15:25:24;0;;
2883;Alimentacao de Maquina;19/04/2012 15:25:24;19/04/2012 15:25:34;10;;
2883;Parada de curta duracao;19/04/2012 15:25:34;19/04/2012 15:27:01;87;;
2884;Maquina trabalhando;19/04/2012 15:27:01;19/04/2012 15:27:15;14;;
2884;Alimentacao de Maquina;19/04/2012 15:27:14;19/04/2012 15:27:24;10;;
2884;Retirada do Produto;19/04/2012 15:27:15;19/04/2012 15:27:15;0;;
2884;Parada de curta duracao;19/04/2012 15:27:24;19/04/2012 15:27:39;15;;
2885;Maquina trabalhando;19/04/2012 15:27:39;19/04/2012 15:27:50;11;;
2885;Retirada do Produto;19/04/2012 15:27:50;19/04/2012 15:27:50;0;;
2885;Alimentacao de Maquina;19/04/2012 15:27:50;19/04/2012 15:28:00;10;;
2885;Parada de curta duracao;19/04/2012 15:28:00;19/04/2012 15:29:20;80;;
2886;Maquina trabalhando;19/04/2012 15:29:20;19/04/2012 15:30:40;80;;
2886;Retirada do Produto;19/04/2012 15:30:40;19/04/2012 15:30:40;0;;
2886;Reajustes;19/04/2012 15:30:40;19/04/2012 15:34:34;234;;
2886;Alimentacao de Maquina;19/04/2012 15:34:38;19/04/2012 15:34:39;1;;
2887;Maquina trabalhando;19/04/2012 15:34:39;19/04/2012 15:35:19;40;;
2887;Retirada do Produto;19/04/2012 15:35:19;19/04/2012 15:35:19;0;;
2887;Alimentacao de Maquina;19/04/2012 15:35:19;19/04/2012 15:35:29;10;;
2887;Parada de curta duracao;19/04/2012 15:35:29;19/04/2012 15:35:50;21;;
2888;Maquina trabalhando;19/04/2012 15:35:50;19/04/2012 15:36:05;15;;
2888;Retirada do Produto;19/04/2012 15:36:05;19/04/2012 15:36:05;0;;
2888;Reajustes;19/04/2012 15:36:05;19/04/2012 15:44:59;534;;
2888;Medicao;19/04/2012 15:45:46;19/04/2012 15:53:46;480;;
2888;Alimentacao de Maquina;19/04/2012 15:54:33;19/04/2012 15:54:43;10;;
2888;Parada de curta duracao;19/04/2012 15:54:43;19/04/2012 15:54:53;10;;
2889;Maquina trabalhando;19/04/2012 15:54:53;19/04/2012 15:55:37;44;;
2889;Retirada do Produto;19/04/2012 15:55:37;19/04/2012 15:55:37;0;;
2889;Alimentacao de Maquina;19/04/2012 15:55:37;19/04/2012 15:55:47;10;;
2889;Parada de curta duracao;19/04/2012 15:55:47;19/04/2012 15:55:57;10;;
2890;Maquina trabalhando;19/04/2012 15:55:57;19/04/2012 15:56:41;44;;
2890;Retirada do Produto;19/04/2012 15:56:41;19/04/2012 15:56:41;0;;
2890;Alimentacao de Maquina;19/04/2012 15:56:41;19/04/2012 15:56:51;10;;
2890;Parada de curta duracao;19/04/2012 15:56:51;19/04/2012 15:57:00;9;;
2891;Maquina trabalhando;19/04/2012 15:57:00;19/04/2012 15:57:43;43;;
2891;Retirada do Produto;19/04/2012 15:57:43;19/04/2012 15:57:43;0;;
2891;Alimentacao de Maquina;19/04/2012 15:57:43;19/04/2012 15:57:53;10;;
2891;Parada de curta duracao;19/04/2012 15:57:53;19/04/2012 15:58:00;7;;
2892;Maquina trabalhando;19/04/2012 15:58:00;19/04/2012 15:58:44;44;;
2892;Retirada do Produto;19/04/2012 15:58:44;19/04/2012 15:58:44;0;;
2892;Alimentacao de Maquina;19/04/2012 15:58:44;19/04/2012 15:58:54;10;;
2892;Parada de curta duracao;19/04/2012 15:58:54;19/04/2012 15:59:04;10;;
2893;Maquina trabalhando;19/04/2012 15:59:04;19/04/2012 15:59:48;44;;
2893;Retirada do Produto;19/04/2012 15:59:48;19/04/2012 15:59:48;0;;
2893;Alimentacao de Maquina;19/04/2012 15:59:48;19/04/2012 15:59:58;10;;
2893;Parada de curta duracao;19/04/2012 15:59:58;19/04/2012 16:00:03;5;;
2894;Maquina trabalhando;19/04/2012 16:00:03;19/04/2012 16:00:47;44;;
2894;Retirada do Produto;19/04/2012 16:00:47;19/04/2012 16:00:47;0;;
2894;Alimentacao de Maquina;19/04/2012 16:00:47;19/04/2012 16:00:57;10;;
2894;Parada de curta duracao;19/04/2012 16:00:57;19/04/2012 16:01:05;8;;
2895;Maquina trabalhando;19/04/2012 16:01:05;19/04/2012 16:01:48;43;;
2895;Alimentacao de Maquina;19/04/2012 16:01:48;19/04/2012 16:01:58;10;;
2895;Retirada do Produto;19/04/2012 16:01:49;19/04/2012 16:01:49;0;;
2895;Parada de curta duracao;19/04/2012 16:01:58;19/04/2012 16:02:07;9;;
2896;Maquina trabalhando;19/04/2012 16:02:07;19/04/2012 16:02:51;44;;
2896;Retirada do Produto;19/04/2012 16:02:51;19/04/2012 16:02:51;0;;
2896;Alimentacao de Maquina;19/04/2012 16:02:51;19/04/2012 16:03:01;10;;
2896;Parada de curta duracao;19/04/2012 16:03:01;19/04/2012 16:03:05;4;;
2897;Maquina trabalhando;19/04/2012 16:03:06;19/04/2012 16:03:49;43;;
2897;Retirada do Produto;19/04/2012 16:03:49;19/04/2012 16:03:49;0;;
2897;Alimentacao de Maquina;19/04/2012 16:03:49;19/04/2012 16:03:59;10;;
2897;Parada de curta duracao;19/04/2012 16:03:59;19/04/2012 16:04:04;5;;
2898;Maquina trabalhando;19/04/2012 16:04:04;19/04/2012 16:04:48;44;;
2898;Retirada do Produto;19/04/2012 16:04:48;19/04/2012 16:04:48;0;;
2898;Alimentacao de Maquina;19/04/2012 16:04:48;19/04/2012 16:04:58;10;;
2898;Parada de curta duracao;19/04/2012 16:04:58;19/04/2012 16:05:05;7;;
2899;Maquina trabalhando;19/04/2012 16:05:05;19/04/2012 16:05:49;44;;
2899;Retirada do Produto;19/04/2012 16:05:49;19/04/2012 16:05:49;0;;
2899;Alimentacao de Maquina;19/04/2012 16:05:49;19/04/2012 16:05:59;10;;
2899;Parada de curta duracao;19/04/2012 16:05:59;19/04/2012 16:06:05;6;;
2900;Maquina trabalhando;19/04/2012 16:06:05;19/04/2012 16:06:49;44;;
2900;Retirada do Produto;19/04/2012 16:06:49;19/04/2012 16:06:49;0;;
2900;Alimentacao de Maquina;19/04/2012 16:06:49;19/04/2012 16:06:59;10;;
2900;Parada de curta duracao;19/04/2012 16:06:59;19/04/2012 16:07:06;7;;
2901;Maquina trabalhando;19/04/2012 16:07:06;19/04/2012 16:07:49;43;;
2901;Alimentacao de Maquina;19/04/2012 16:07:49;19/04/2012 16:07:59;10;;
2901;Retirada do Produto;19/04/2012 16:07:50;19/04/2012 16:07:50;0;;
2901;Parada de curta duracao;19/04/2012 16:07:59;19/04/2012 16:08:04;5;;
2902;Maquina trabalhando;19/04/2012 16:08:04;19/04/2012 16:08:48;44;;
2902;Retirada do Produto;19/04/2012 16:08:48;19/04/2012 16:08:48;0;;
2902;Alimentacao de Maquina;19/04/2012 16:08:48;19/04/2012 16:08:58;10;;
2902;Parada de curta duracao;19/04/2012 16:08:58;19/04/2012 16:09:04;6;;
2903;Maquina trabalhando;19/04/2012 16:09:04;19/04/2012 16:09:47;43;;
2903;Retirada do Produto;19/04/2012 16:09:47;19/04/2012 16:09:47;0;;
2903;Alimentacao de Maquina;19/04/2012 16:09:47;19/04/2012 16:09:57;10;;
2903;Parada de curta duracao;19/04/2012 16:09:57;19/04/2012 16:10:03;6;;
2904;Maquina trabalhando;19/04/2012 16:10:03;19/04/2012 16:10:47;44;;
2904;Retirada do Produto;19/04/2012 16:10:47;19/04/2012 16:10:47;0;;
2904;Alimentacao de Maquina;19/04/2012 16:10:47;19/04/2012 16:10:57;10;;
2904;Parada de curta duracao;19/04/2012 16:10:57;19/04/2012 16:11:00;3;;
2905;Maquina trabalhando;19/04/2012 16:11:00;19/04/2012 16:11:44;44;;
2905;Retirada do Produto;19/04/2012 16:11:44;19/04/2012 16:11:44;0;;
2905;Alimentacao de Maquina;19/04/2012 16:11:44;19/04/2012 16:11:54;10;;
2905;Parada de curta duracao;19/04/2012 16:11:54;19/04/2012 16:11:59;5;;
2906;Maquina trabalhando;19/04/2012 16:11:59;19/04/2012 16:12:42;43;;
2906;Retirada do Produto;19/04/2012 16:12:42;19/04/2012 16:12:42;0;;
2906;Alimentacao de Maquina;19/04/2012 16:12:42;19/04/2012 16:12:52;10;;
2906;Parada de curta duracao;19/04/2012 16:12:52;19/04/2012 16:13:01;9;;
2907;Maquina trabalhando;19/04/2012 16:13:01;19/04/2012 16:13:44;43;;
2907;Alimentacao de Maquina;19/04/2012 16:13:44;19/04/2012 16:13:54;10;;
2907;Retirada do Produto;19/04/2012 16:13:45;19/04/2012 16:13:45;0;;
2907;Parada de curta duracao;19/04/2012 16:13:54;19/04/2012 16:14:03;9;;
2908;Maquina trabalhando;19/04/2012 16:14:03;19/04/2012 16:14:47;44;;
2908;Retirada do Produto;19/04/2012 16:14:47;19/04/2012 16:14:47;0;;
2908;Alimentacao de Maquina;19/04/2012 16:14:47;19/04/2012 16:14:57;10;;
2908;Parada de curta duracao;19/04/2012 16:14:57;19/04/2012 16:15:01;4;;
2909;Maquina trabalhando;19/04/2012 16:15:01;19/04/2012 16:15:45;44;;
2909;Retirada do Produto;19/04/2012 16:15:45;19/04/2012 16:15:45;0;;
2909;Alimentacao de Maquina;19/04/2012 16:15:45;19/04/2012 16:15:55;10;;
2909;Parada de curta duracao;19/04/2012 16:15:55;19/04/2012 16:16:02;7;;
2910;Maquina trabalhando;19/04/2012 16:16:02;19/04/2012 16:16:45;43;;
2910;Retirada do Produto;19/04/2012 16:16:45;19/04/2012 16:16:45;0;;
2910;Alimentacao de Maquina;19/04/2012 16:16:45;19/04/2012 16:16:55;10;;
2910;Parada de curta duracao;19/04/2012 16:16:55;19/04/2012 16:17:00;5;;
2911;Maquina trabalhando;19/04/2012 16:17:00;19/04/2012 16:17:43;43;;
2911;Retirada do Produto;19/04/2012 16:17:43;19/04/2012 16:17:43;0;;
2911;Alimentacao de Maquina;19/04/2012 16:17:43;19/04/2012 16:17:53;10;;
2911;Parada de curta duracao;19/04/2012 16:17:53;19/04/2012 16:17:58;5;;
2912;Maquina trabalhando;19/04/2012 16:17:58;19/04/2012 16:18:42;44;;
2912;Retirada do Produto;19/04/2012 16:18:42;19/04/2012 16:18:42;0;;
2912;Alimentacao de Maquina;19/04/2012 16:18:42;19/04/2012 16:18:52;10;;
2912;Parada de curta duracao;19/04/2012 16:18:52;19/04/2012 16:19:08;16;;
2913;Maquina trabalhando;19/04/2012 16:19:08;19/04/2012 16:19:52;44;;
2913;Retirada do Produto;19/04/2012 16:19:52;19/04/2012 16:19:52;0;;
2913;Alimentacao de Maquina;19/04/2012 16:19:52;19/04/2012 16:20:02;10;;
2913;Parada de curta duracao;19/04/2012 16:20:02;19/04/2012 16:20:07;5;;
2914;Maquina trabalhando;19/04/2012 16:20:07;19/04/2012 16:20:51;44;;
2914;Retirada do Produto;19/04/2012 16:20:51;19/04/2012 16:20:51;0;;
2914;Alimentacao de Maquina;19/04/2012 16:20:51;19/04/2012 16:21:01;10;;
2914;Parada de curta duracao;19/04/2012 16:21:01;19/04/2012 16:21:05;4;;
2915;Maquina trabalhando;19/04/2012 16:21:05;19/04/2012 16:21:48;43;;
2915;Retirada do Produto;19/04/2012 16:21:48;19/04/2012 16:21:48;0;;
2915;Alimentacao de Maquina;19/04/2012 16:21:48;19/04/2012 16:21:58;10;;
2915;Parada de curta duracao;19/04/2012 16:21:58;19/04/2012 16:22:02;4;;
2916;Maquina trabalhando;19/04/2012 16:22:02;19/04/2012 16:22:46;44;;
2916;Retirada do Produto;19/04/2012 16:22:46;19/04/2012 16:22:46;0;;
2916;Alimentacao de Maquina;19/04/2012 16:22:46;19/04/2012 16:22:56;10;;
2916;Parada de curta duracao;19/04/2012 16:22:56;19/04/2012 16:23:01;5;;
2917;Maquina trabalhando;19/04/2012 16:23:01;19/04/2012 16:23:45;44;;
2917;Retirada do Produto;19/04/2012 16:23:45;19/04/2012 16:23:45;0;;
2917;Alimentacao de Maquina;19/04/2012 16:23:45;19/04/2012 16:23:55;10;;
2917;Parada de curta duracao;19/04/2012 16:23:55;19/04/2012 16:23:59;4;;
2918;Maquina trabalhando;19/04/2012 16:23:59;19/04/2012 16:24:43;44;;
2918;Retirada do Produto;19/04/2012 16:24:43;19/04/2012 16:24:43;0;;
2918;Alimentacao de Maquina;19/04/2012 16:24:43;19/04/2012 16:24:53;10;;
2918;Parada de curta duracao;19/04/2012 16:24:53;19/04/2012 16:24:57;4;;
2919;Maquina trabalhando;19/04/2012 16:24:57;19/04/2012 16:25:41;44;;
2919;Retirada do Produto;19/04/2012 16:25:41;19/04/2012 16:25:41;0;;
2919;Alimentacao de Maquina;19/04/2012 16:25:41;19/04/2012 16:25:51;10;;
2919;Parada de curta duracao;19/04/2012 16:25:51;19/04/2012 16:25:56;5;;
2920;Maquina trabalhando;19/04/2012 16:25:56;19/04/2012 16:26:40;44;;
2920;Retirada do Produto;19/04/2012 16:26:40;19/04/2012 16:26:40;0;;
2920;Alimentacao de Maquina;19/04/2012 16:26:40;19/04/2012 16:26:50;10;;
2920;Parada de curta duracao;19/04/2012 16:26:50;19/04/2012 16:27:02;12;;
2921;Maquina trabalhando;19/04/2012 16:27:02;19/04/2012 16:27:46;44;;
2921;Retirada do Produto;19/04/2012 16:27:46;19/04/2012 16:27:46;0;;
2921;Alimentacao de Maquina;19/04/2012 16:27:46;19/04/2012 16:27:56;10;;
2921;Parada de curta duracao;19/04/2012 16:27:56;19/04/2012 16:28:02;6;;
2922;Maquina trabalhando;19/04/2012 16:28:02;19/04/2012 16:28:46;44;;
2922;Retirada do Produto;19/04/2012 16:28:46;19/04/2012 16:28:46;0;;
2922;Alimentacao de Maquina;19/04/2012 16:28:46;19/04/2012 16:28:56;10;;
2922;Parada de curta duracao;19/04/2012 16:28:56;19/04/2012 16:29:05;9;;
2923;Maquina trabalhando;19/04/2012 16:29:05;19/04/2012 16:29:49;44;;
2923;Retirada do Produto;19/04/2012 16:29:49;19/04/2012 16:29:49;0;;
2923;Alimentacao de Maquina;19/04/2012 16:29:49;19/04/2012 16:29:59;10;;
2923;Parada de curta duracao;19/04/2012 16:29:59;19/04/2012 16:30:07;8;;
2924;Maquina trabalhando;19/04/2012 16:30:07;19/04/2012 16:30:51;44;;
2924;Retirada do Produto;19/04/2012 16:30:51;19/04/2012 16:30:51;0;;
2924;Alimentacao de Maquina;19/04/2012 16:30:51;19/04/2012 16:31:01;10;;
2924;Parada de curta duracao;19/04/2012 16:31:01;19/04/2012 16:31:04;3;;
2925;Maquina trabalhando;19/04/2012 16:31:04;19/04/2012 16:31:48;44;;
2925;Retirada do Produto;19/04/2012 16:31:48;19/04/2012 16:31:48;0;;
2925;Alimentacao de Maquina;19/04/2012 16:31:48;19/04/2012 16:31:58;10;;
2925;Parada de curta duracao;19/04/2012 16:31:58;19/04/2012 16:32:01;3;;
2926;Maquina trabalhando;19/04/2012 16:32:01;19/04/2012 16:32:45;44;;
2926;Retirada do Produto;19/04/2012 16:32:45;19/04/2012 16:32:45;0;;
2926;Alimentacao de Maquina;19/04/2012 16:32:45;19/04/2012 16:32:55;10;;
2926;Parada de curta duracao;19/04/2012 16:32:55;19/04/2012 16:33:00;5;;
2927;Maquina trabalhando;19/04/2012 16:33:00;19/04/2012 16:33:44;44;;
2927;Retirada do Produto;19/04/2012 16:33:44;19/04/2012 16:33:44;0;;
2927;Alimentacao de Maquina;19/04/2012 16:33:44;19/04/2012 16:33:54;10;;
2927;Parada de curta duracao;19/04/2012 16:33:54;19/04/2012 16:34:01;7;;
2928;Maquina trabalhando;19/04/2012 16:34:01;19/04/2012 16:34:45;44;;
2928;Retirada do Produto;19/04/2012 16:34:45;19/04/2012 16:34:45;0;;
2928;Alimentacao de Maquina;19/04/2012 16:34:45;19/04/2012 16:34:55;10;;
2928;Parada de curta duracao;19/04/2012 16:34:55;19/04/2012 16:35:00;5;;
2929;Maquina trabalhando;19/04/2012 16:35:00;19/04/2012 16:35:44;44;;
2929;Retirada do Produto;19/04/2012 16:35:44;19/04/2012 16:35:44;0;;
2929;Alimentacao de Maquina;19/04/2012 16:35:44;19/04/2012 16:35:54;10;;
2929;Parada de curta duracao;19/04/2012 16:35:54;19/04/2012 16:35:58;4;;
2930;Maquina trabalhando;19/04/2012 16:35:58;19/04/2012 16:36:42;44;;
2930;Retirada do Produto;19/04/2012 16:36:42;19/04/2012 16:36:42;0;;
2930;Alimentacao de Maquina;19/04/2012 16:36:42;19/04/2012 16:36:52;10;;
2930;Parada de curta duracao;19/04/2012 16:36:52;19/04/2012 16:36:58;6;;
2931;Maquina trabalhando;19/04/2012 16:36:58;19/04/2012 16:37:42;44;;
2931;Retirada do Produto;19/04/2012 16:37:42;19/04/2012 16:37:42;0;;
2931;Alimentacao de Maquina;19/04/2012 16:37:42;19/04/2012 16:37:52;10;;
2931;Parada de curta duracao;19/04/2012 16:37:52;19/04/2012 16:38:01;9;;
2932;Maquina trabalhando;19/04/2012 16:38:01;19/04/2012 16:38:45;44;;
2932;Retirada do Produto;19/04/2012 16:38:45;19/04/2012 16:38:45;0;;
2932;Alimentacao de Maquina;19/04/2012 16:38:45;19/04/2012 16:38:55;10;;
2932;Parada de curta duracao;19/04/2012 16:38:55;19/04/2012 16:38:59;4;;
2933;Maquina trabalhando;19/04/2012 16:38:59;19/04/2012 16:39:43;44;;
2933;Retirada do Produto;19/04/2012 16:39:43;19/04/2012 16:39:43;0;;
2933;Alimentacao de Maquina;19/04/2012 16:39:43;19/04/2012 16:39:53;10;;
2933;Parada de curta duracao;19/04/2012 16:39:53;19/04/2012 16:39:55;2;;
2934;Maquina trabalhando;19/04/2012 16:39:55;19/04/2012 16:40:39;44;;
2934;Retirada do Produto;19/04/2012 16:40:39;19/04/2012 16:40:39;0;;
2934;Alimentacao de Maquina;19/04/2012 16:40:39;19/04/2012 16:40:49;10;;
2934;Parada de curta duracao;19/04/2012 16:40:49;19/04/2012 16:40:54;5;;
2935;Maquina trabalhando;19/04/2012 16:40:54;19/04/2012 16:41:38;44;;
2935;Retirada do Produto;19/04/2012 16:41:38;19/04/2012 16:41:38;0;;
2935;Alimentacao de Maquina;19/04/2012 16:41:38;19/04/2012 16:41:48;10;;
2935;Parada de curta duracao;19/04/2012 16:41:48;19/04/2012 16:41:53;5;;
2936;Maquina trabalhando;19/04/2012 16:41:53;19/04/2012 16:42:37;44;;
2936;Retirada do Produto;19/04/2012 16:42:37;19/04/2012 16:42:37;0;;
2936;Alimentacao de Maquina;19/04/2012 16:42:37;19/04/2012 16:42:47;10;;
2936;Parada de curta duracao;19/04/2012 16:42:47;19/04/2012 16:42:51;4;;
2937;Maquina trabalhando;19/04/2012 16:42:51;19/04/2012 16:43:35;44;;
2937;Retirada do Produto;19/04/2012 16:43:35;19/04/2012 16:43:35;0;;
2937;Alimentacao de Maquina;19/04/2012 16:43:35;19/04/2012 16:43:45;10;;
2937;Parada de curta duracao;19/04/2012 16:43:45;19/04/2012 16:43:51;6;;
2938;Maquina trabalhando;19/04/2012 16:43:51;19/04/2012 16:44:35;44;;
2938;Retirada do Produto;19/04/2012 16:44:35;19/04/2012 16:44:35;0;;
2938;Alimentacao de Maquina;19/04/2012 16:44:35;19/04/2012 16:44:45;10;;
2938;Parada de curta duracao;19/04/2012 16:44:45;19/04/2012 16:44:56;11;;
2939;Maquina trabalhando;19/04/2012 16:44:56;19/04/2012 16:45:40;44;;
2939;Retirada do Produto;19/04/2012 16:45:40;19/04/2012 16:45:40;0;;
2939;Alimentacao de Maquina;19/04/2012 16:45:40;19/04/2012 16:45:50;10;;
2939;Parada de curta duracao;19/04/2012 16:45:50;19/04/2012 16:45:57;7;;
2940;Maquina trabalhando;19/04/2012 16:45:57;19/04/2012 16:46:40;43;;
2940;Alimentacao de Maquina;19/04/2012 16:46:40;19/04/2012 16:46:50;10;;
2940;Retirada do Produto;19/04/2012 16:46:41;19/04/2012 16:46:41;0;;
2940;Parada de curta duracao;19/04/2012 16:46:50;19/04/2012 16:46:54;4;;
2941;Maquina trabalhando;19/04/2012 16:46:54;19/04/2012 16:47:38;44;;
2941;Retirada do Produto;19/04/2012 16:47:38;19/04/2012 16:47:38;0;;
2941;Alimentacao de Maquina;19/04/2012 16:47:38;19/04/2012 16:47:48;10;;
2941;Parada de curta duracao;19/04/2012 16:47:48;19/04/2012 16:47:53;5;;
2942;Maquina trabalhando;19/04/2012 16:47:53;19/04/2012 16:48:37;44;;
2942;Retirada do Produto;19/04/2012 16:48:37;19/04/2012 16:48:37;0;;
2942;Alimentacao de Maquina;19/04/2012 16:48:37;19/04/2012 16:48:47;10;;
2942;Parada de curta duracao;19/04/2012 16:48:47;19/04/2012 16:48:51;4;;
2943;Maquina trabalhando;19/04/2012 16:48:51;19/04/2012 16:49:35;44;;
2943;Retirada do Produto;19/04/2012 16:49:35;19/04/2012 16:49:35;0;;
2943;Alimentacao de Maquina;19/04/2012 16:49:35;19/04/2012 16:49:45;10;;
2943;Parada de curta duracao;19/04/2012 16:49:45;19/04/2012 16:49:48;3;;
2944;Maquina trabalhando;19/04/2012 16:49:49;19/04/2012 16:50:32;43;;
2944;Retirada do Produto;19/04/2012 16:50:32;19/04/2012 16:50:32;0;;
2944;Alimentacao de Maquina;19/04/2012 16:50:32;19/04/2012 16:50:42;10;;
2944;Parada de curta duracao;19/04/2012 16:50:42;19/04/2012 16:50:48;6;;
2945;Maquina trabalhando;19/04/2012 16:50:48;19/04/2012 16:51:31;43;;
2945;Retirada do Produto;19/04/2012 16:51:31;19/04/2012 16:51:31;0;;
2945;Alimentacao de Maquina;19/04/2012 16:51:31;19/04/2012 16:51:41;10;;
2945;Parada de curta duracao;19/04/2012 16:51:41;19/04/2012 16:51:45;4;;
2946;Maquina trabalhando;19/04/2012 16:51:45;19/04/2012 16:52:29;44;;
2946;Retirada do Produto;19/04/2012 16:52:29;19/04/2012 16:52:29;0;;
2946;Alimentacao de Maquina;19/04/2012 16:52:29;19/04/2012 16:52:39;10;;
2946;Parada de curta duracao;19/04/2012 16:52:39;19/04/2012 16:52:44;5;;
2947;Maquina trabalhando;19/04/2012 16:52:44;19/04/2012 16:53:27;43;;
2947;Retirada do Produto;19/04/2012 16:53:27;19/04/2012 16:53:27;0;;
2947;Alimentacao de Maquina;19/04/2012 16:53:27;19/04/2012 16:53:37;10;;
2947;Parada de curta duracao;19/04/2012 16:53:37;19/04/2012 16:53:41;4;;
2948;Maquina trabalhando;19/04/2012 16:53:41;19/04/2012 16:54:25;44;;
2948;Retirada do Produto;19/04/2012 16:54:25;19/04/2012 16:54:25;0;;
2948;Alimentacao de Maquina;19/04/2012 16:54:25;19/04/2012 16:54:35;10;;
2948;Parada de curta duracao;19/04/2012 16:54:35;19/04/2012 16:54:40;5;;
2949;Maquina trabalhando;19/04/2012 16:54:40;19/04/2012 16:55:24;44;;
2949;Retirada do Produto;19/04/2012 16:55:24;19/04/2012 16:55:24;0;;
2949;Alimentacao de Maquina;19/04/2012 16:55:24;19/04/2012 16:55:34;10;;
2949;Parada de curta duracao;19/04/2012 16:55:34;19/04/2012 16:55:36;2;;
2950;Maquina trabalhando;19/04/2012 16:55:36;19/04/2012 16:56:20;44;;
2950;Retirada do Produto;19/04/2012 16:56:20;19/04/2012 16:56:20;0;;
2950;Alimentacao de Maquina;19/04/2012 16:56:20;19/04/2012 16:56:30;10;;
2950;Parada de curta duracao;19/04/2012 16:56:30;19/04/2012 16:56:34;4;;
2951;Maquina trabalhando;19/04/2012 16:56:34;19/04/2012 16:57:18;44;;
2951;Retirada do Produto;19/04/2012 16:57:18;19/04/2012 16:57:18;0;;
2951;Alimentacao de Maquina;19/04/2012 16:57:18;19/04/2012 16:57:28;10;;
2951;Parada de curta duracao;19/04/2012 16:57:28;19/04/2012 16:57:39;11;;
2952;Maquina trabalhando;19/04/2012 16:57:39;19/04/2012 16:58:23;44;;
2952;Retirada do Produto;19/04/2012 16:58:23;19/04/2012 16:58:23;0;;
2952;Alimentacao de Maquina;19/04/2012 16:58:23;19/04/2012 16:58:33;10;;
2952;Parada de curta duracao;19/04/2012 16:58:33;19/04/2012 16:58:43;10;;
